16,D,一刀両断,"
問題文
高橋くんは鍛錬の結果、空手チョップで木の板を切断できるようになりました。空手チョップの軌道を表す線分と板の形を表す多角形が与えられるので、板がいくつに切断されたか求めてください。
"
17,A,プロコン,"
問題文
高橋君はプロコン(ここでいうプロコンとは、グラフ上に適切にプロットする力を問うコンテストである)に参加している。
高橋君は 3 つの課題に取り組んだ。
課題ごとに配点が定められており、各課題ごとに 1 以上 10 以下の整数による評価が付けられる。評価の数字が X であるとき、その課題においては配点の X 割の得点が与えられる。
3 つの課題の配点と評価が与えられるので、高橋君が合計で何点獲得したのかを求めてほしい。
"
17,B,choku語,"
問題文
高橋君は、ある日不思議な生物を見た。
その生物は choku 語という言語を用いていることがわかった。
文字列 S が以下の条件を満たしているときに S は choku 語であると定義する。

文字列 S が空文字列であるとき。
文字列 S が、choku 語である文字列 T の末尾に ch をつけた文字列であるとき。
文字列 S が、choku 語である文字列 T の末尾に o をつけた文字列であるとき。
文字列 S が、choku 語である文字列 T の末尾に k をつけた文字列であるとき。
文字列 S が、choku 語である文字列 T の末尾に u をつけた文字列であるとき。

choku 語の理解を深めるため、与えられた文字列が choku 語であるかを判定するプログラムを作成することにした。
"
17,C,ハイスコア,"
問題文
高橋君はあるゲームが大好きである。
このゲームには N 個の遺跡があり、好きな順番に探索することができる。遺跡には 1 から N までの番号が付けられている。
ゲーム中に宝石を獲得することがある。宝石は M 種類あり、1 から M まで番号が付けられている。
遺跡を探索することで報酬として得点といくつかの宝石を入手することができる。遺跡 i (1 ≦ i ≦ N) を探索することで、得点 s_i 点を獲得し、番号が l_i 以上 r_i 以下のすべての宝石を 1 つずつ獲得する。同じ遺跡を複数回探索することはできない。
獲得した宝石は捨てることができず、またすべての種類の宝石を 1 つ以上獲得してしまうと、魔王が復活するイベントが進行する。魔王が復活する際に探索していた遺跡で得られるはずの得点は消滅してしまう。
高橋君はスコアをできるだけ高くすることを目標としており、うまく探索する遺跡を選ぶことで、魔王が復活しない状態で得られる得点の合計値を最大化したい。
考えられる最大値はいくらか。
"
17,D,サプリメント,"
問題文
健康志向の高橋君は通販で購入したサプリメントを摂取することにした。
サプリメントは N 個あり、1 から N まで番号が付けられている。
また、サプリメントの味は M 種類あり、1 から M まで番号が付けられている。サプリメント i (1 ≦ i ≦ N) の味は f_i (1 ≦ f_i ≦ M) である。
高橋君はサプリメントを番号順に複数日かけて摂取する予定である。高橋君はサボらないように、サプリメントが 1 つ以上残っている場合はその日中に必ず 1 つ以上サプリメントを摂取しなければならないという規則を定めた。
高橋君は強靭な肉体を持っているため、1 日にどれだけサプリメントを摂取しても大丈夫だが、同じ味には飽きてしまうので、同じ日に同じ味のサプリメントを 2 つ以上摂取することはできない。
高橋君は、サプリメントの摂取方法の是非について吟味するため、このような条件下で全部で何通りの摂取方法があるかを知りたい。
ここで 2 つの摂取方法についてそれらが違うというのは、ある日について摂取したサプリメントの番号の組み合わせが異なることを定義する。
"
18,A,豆まき,"
問題文
太郎君と次郎君と三郎君の 3 人の人が豆まきで対戦をした。得点が高いほうが上の順位である。それぞれの得点が与えられるので、それぞれの順位を答えよ。
"
18,B,文字列の反転,"
問題文
半角の小文字アルファベットのみからなる文字列 S が与えられる。
文字列 S に対して以下の操作 1 から操作 N までを番号の昇順に行う。

操作 i : 左から l_i 番目の文字を左端、左から r_i (1 ≦ l_i ＜ r_i ≦ |S|) 番目の文字を右端とした部分文字列を逆順にする。

例えば，文字列 abcdef に対して、左から 3 番目の文字 c を左端、左から 5 番目の文字 e を右端とした部分文字列を逆順にすると、文字列 abedcf が得られる。
操作 1 から操作 N までを番号の昇順に行った後の文字列を出力せよ。
"
18,C,菱型カウント,"
問題文
縦 R 行、横 C 列の長方形領域がある。上から i (1 ≦ i ≦ R) 行目、左から j (1 ≦ j ≦ C) 列目にあるマスをマス (i, j) と呼ぶことにする。これらのマスのうちいくつかのマスは黒く、他のマスは白く塗られている。
また、ある整数 K が定められている。
ここで、以下の条件を満たすように新たに緑色を塗ることを考える。この操作は1 回だけ行う。

ある整数 の組 x (K ≦ x ≦ R - K + 1), y (K ≦ y ≦ C - K + 1) に対して、|i-x|+|j-y|≦ K - 1 を満たすすべてのマス (i,j) について、マス (i,j) は元々白いマスで、かつ、この操作で緑色に塗られる。さらに、|i-x|+|j-y|≧ K を満たすすべてのマスについて、そのマスは緑色に塗らない。

このような色の塗り方の総数はいくらか。ただし、ここでいう塗り方とは、どのマスがどの色になったかという組み合わせのことで、色の塗る順番は考慮しないものとする。
"
18,D,バレンタインデー,"
問題文
あるクラスには女子が N 人、男子が M 人いる。女子には 1 から N までの出席番号が、男子には 1 から M までの出席番号が割り当てられている。
幸運のキューピットはここから女子 P 人と男子 Q 人からなる、1 つの旅行グループを作る。
N 人の女子は合わせて R 個のチョコレートを持っており、チョコレートには 1 から R までの番号が付けられている。
チョコレート i (1 ≦ i ≦ R) は出席番号が x_i である女子が持っており、旅行中に出席番号が y_i である男子に渡す予定である。そのため旅行グループに出席番号が x_i である女子と出席番号が y_i である男子が両方含まれていた場合に限り渡すことができる。無事にチョコレート i が渡された場合の幸福度は z_i である。
無事に渡されたチョコレートによる幸福度の合計値として考えられる最大値はいくらか。
"
19,A,高橋くんと年齢,"
問題文
高橋くんは自分の年齢を忘れてしまいました。
ひとまず 3 人の友達を集めることに成功したので、その 3 人が予想する高橋くんの年齢の中央値を、高橋くんの年齢として代用することにしました。
高橋くんに代わって 3 つの整数 a, b, c から中央値を求めるプログラムを書いてください。
3 つの整数の中央値とは、それらを小さい順に並べて中央に位置する整数のことです。
"
19,B,高橋くんと文字列圧縮,"
問題文
高橋くんはある文字列 s を持っています。文字列を短く表現することに興味のある高橋くんは、以下の圧縮方法を試してみることにしました。

文字列 s を同じ文字が連続する文字列に分割します。（分割）
分割された各文字列を、文字と、その文字が連続する長さをつなげた新たな文字列に変換します。（変換）
最後に、変換した各文字列を前から順に結合します。（結合）

aabbbaad という文字列に上記の圧縮方法を適用すると

aabbbaad を aa bbb aa d に分割
aa bbb aa d を、それぞれ a2 b3 a2 d1 に変換
a2 b3 a2 d1 を a2b3a2d1 と結合

以上より、a2b3a2d1 を得ることができます。
あなたには文字列 s が与えられるので、上記の方法で圧縮された文字列を求めるプログラムを、高橋くんの代わりに書いてください。
"
19,C,高橋くんと魔法の箱,"
問題文
高橋くんは魔法の箱を持っています。
この箱に整数を入れるとそれに対応した整数が出てきます。
出てくる整数は入れた整数だけによって決まり、同じ整数を入れると毎回同じ結果が得られます。
高橋くんは任意の整数 x について、x を入れた時と 2x を入れた時に出てくる整数が同じであることに気づきました。
高橋くんが入れた整数が N 個与えられるので、最大で何種類の整数が出てくるか答えてください。
"
19,D,高橋くんと木の直径,"
問題文
高橋くんは木の直径を求めるのに夢中です。
木とは、頂点とそれを結ぶ辺からなる構造「グラフ」の 1 種で、頂点の数を N 個とすると、辺は N-1 本あり、どの頂点も他の全ての頂点に辺で間接・直接的につながっています。



この問題では、辺には整数の重みがついています。2頂点の間の距離を、その2つの頂点をつなぐ辺の重みの和と定義します。
木の直径とは、最も離れた2つの頂点の間の距離です。
以下のような木を考えてみましょう。辺の側に書かれた数が、その辺の重みです。



この場合、頂点 1 と 2 の距離は 1、頂点 2 と 4 の間の距離は 1+2=3 となります。頂点 3 と 5 の間の距離は 3+4=7、頂点 4 と 5 の間の距離も 2+1+4=7 で、この距離がこの木の頂点の間では最大なので、木の直径は 7 となります。
高橋くんは、頂点の数と 2 頂点間の距離の情報から、木の直径を求めることに興味が出てきました。
この問題では、あなたは木の頂点の数 N を最初に与えられ、2 頂点の間の距離を尋ねる質問を何回か行い、木の直径を求めます。
ただし、2 頂点間の距離を聞く回数には制限があります。
制限された質問の回数以内で木の直径を求めるプログラムを書いてください。
"
20,A,クイズ,"
問題文
クイズです。

第 1 問： あなたが今参加しているこのコンテストの略称は何でしょう？ アルファベット大文字 3 文字で答えてください。
第 2 問： あなたが今参加しているこのコンテストなどを運営しているAtCoder株式会社の代表取締役社長は誰でしょう？ アルファベット小文字 8 文字のハンドルネームで答えてください。

標準入力から整数 1 または 2 が与えられます。 1 が入力された場合は第 1 問の答えを、 2 の場合は第 2 問の答えを出力してください。
なお、クイズの答えに関してはこの問題ページ内に記載があります。
"
20,B,足し算,"
問題文
2 つの正整数 A, B が与えられます。 A の十進表記の右に B の十進表記（先頭に 0 を付けない）を連結して得られる整数を 2 倍したものを出力してください。
"
20,C,壁抜け,"
問題文
クイズです。

第 1 問： あなたが今参加しているこのコンテストの略称は何でしょう？ アルファベット大文字 3 文字で答えてください。
第 2 問： あなたが今参加しているこのコンテストなどを運営しているAtCoder株式会社の代表取締役社長は誰でしょう？ アルファベット小文字 8 文字のハンドルネームで答えてください。

標準入力から整数 1 または 2 が与えられます。 1 が入力された場合は第 1 問の答えを、 2 の場合は第 2 問の答えを出力してください。
なお、クイズの答えに関してはこの問題ページ内に記載があります。
"
20,D,LCM Rush,"
問題文
2 つの正整数 A, B が与えられます。 A の十進表記の右に B の十進表記（先頭に 0 を付けない）を連結して得られる整数を 2 倍したものを出力してください。
"
21,A,足し算,"
問題文
正整数 N と、 2 の累乗数 1,2,4,8 があります。

	これらのうち、 
	同じ 2 の累乗数をいくつ使っても良い
	 ので、それらの和が N となるような組み合わせを 1 つ求めてください。
組み合わせが複数考えられる場合は、そのうちのどれを出力しても構いません。

例えば N=5 のとき、5=1+2+2 となることから 1 つの組み合わせとして {1,2,2} が考えられます。
"
21,B,嘘つきの高橋くん,"
問題文
あなたと高橋君は、AtCoder 王国に住んでいます。AtCoder 王国には、N 個の町と、町同士を結ぶ何本かの道路が存在し、道路は双方向に移動可能です。
N 個の町はそれぞれ 町 1,町 2,…,町 N と呼ばれています。
高橋君はあなたの家に遊びに行くことにしました。そして、高橋君は町 a から出発して、ちょうど K 回 AtCoder 王国のどこかの町を経由して町 b にあるあなたの家に到着しました。
高橋君は町 a から町 b まで最短経路で移動してきたと主張していますが、あなたには彼が嘘をついているよう思えます。
しかし、あなたは具体的に町同士を結ぶ道路がどのような構成になっているか全く知らないため、高橋君が辿った経路が本当に最短経路なのかどうか判定できません。
あなたは高橋君がどの順番で町を経由したかを聞き出すことに成功しました。ただし、この情報には出発/到着地点である町 a と町 b が含まれません。
あなたはこの情報を元に、高橋君が最短経路で移動していた可能性があるかどうかを出力するプログラムを書くことにしました。
町 a から町 b への最短経路とは、町 a から町 b への移動経路において道路を通る回数が最小となるような経路のことを言います。
高橋君が辿った経路が最短経路となるような町と道路の構成が 1 つでも存在する場合、最短経路で移動した可能性があると言えます。一方、そのような構成がない場合、その可能性は無いと言えます。
"
21,C,正直者の高橋くん,"
問題文
正整数 N と、 2 の累乗数 1,2,4,8 があります。

	これらのうち、 
	同じ 2 の累乗数をいくつ使っても良い
	 ので、それらの和が N となるような組み合わせを 1 つ求めてください。
組み合わせが複数考えられる場合は、そのうちのどれを出力しても構いません。

例えば N=5 のとき、5=1+2+2 となることから 1 つの組み合わせとして {1,2,2} が考えられます。
"
21,D,多重ループ,"
問題文
あなたと高橋君は、AtCoder 王国に住んでいます。AtCoder 王国には、N 個の町と、町同士を結ぶ何本かの道路が存在し、道路は双方向に移動可能です。
N 個の町はそれぞれ 町 1,町 2,…,町 N と呼ばれています。
高橋君はあなたの家に遊びに行くことにしました。そして、高橋君は町 a から出発して、ちょうど K 回 AtCoder 王国のどこかの町を経由して町 b にあるあなたの家に到着しました。
高橋君は町 a から町 b まで最短経路で移動してきたと主張していますが、あなたには彼が嘘をついているよう思えます。
しかし、あなたは具体的に町同士を結ぶ道路がどのような構成になっているか全く知らないため、高橋君が辿った経路が本当に最短経路なのかどうか判定できません。
あなたは高橋君がどの順番で町を経由したかを聞き出すことに成功しました。ただし、この情報には出発/到着地点である町 a と町 b が含まれません。
あなたはこの情報を元に、高橋君が最短経路で移動していた可能性があるかどうかを出力するプログラムを書くことにしました。
町 a から町 b への最短経路とは、町 a から町 b への移動経路において道路を通る回数が最小となるような経路のことを言います。
高橋君が辿った経路が最短経路となるような町と道路の構成が 1 つでも存在する場合、最短経路で移動した可能性があると言えます。一方、そのような構成がない場合、その可能性は無いと言えます。
"
22,A,Best Body,"
問題文
高橋君は太りやすく痩せやすい体質です。そこで彼は N 日間の体重の変化量を記録してみました。
1 日目の高橋くんの体重は W キログラムでした。
i 日目 (2≦i≦N) の体重の変化量は A_i キログラムでした(A_i は負になり得ます)。
つまり i-1 日目の体重を X キログラムとすると、 i 日目の体重は X + A_i キログラムだったということです。
ところで、高橋君の個人的な価値観では、体重が S キログラム以上 T キログラム以下の体型が「ベストボディー」だと考えています。
体重を記録した N 日間のうち、高橋君がベストボディーであった日数を求めてください。
"
22,B,Bumble Bee,"
問題文
高橋君はマルハナバチ(Bumblebee)という種類のミツバチです。
今日も花の蜜を求めて異なる N 個の花を訪れました。
高橋君が i 番目に訪れた花の種類は A_i です。
i 番目の花は、i > j かつ i 番目の花の種類と j 番目の花の種類が同じになるような j が存在すれば受粉します。
高橋君が訪れた N 個の花の種類の情報が与えられるので、そのうちいくつの花が受粉したか求めてください。
なお、高橋君以外による受粉や自家受粉を考える必要はありません。
"
22,C,Blue Bird,"
問題文
高橋君は太りやすく痩せやすい体質です。そこで彼は N 日間の体重の変化量を記録してみました。
1 日目の高橋くんの体重は W キログラムでした。
i 日目 (2≦i≦N) の体重の変化量は A_i キログラムでした(A_i は負になり得ます)。
つまり i-1 日目の体重を X キログラムとすると、 i 日目の体重は X + A_i キログラムだったということです。
ところで、高橋君の個人的な価値観では、体重が S キログラム以上 T キログラム以下の体型が「ベストボディー」だと考えています。
体重を記録した N 日間のうち、高橋君がベストボディーであった日数を求めてください。
"
22,D,Big Bang,"
問題文
高橋君はマルハナバチ(Bumblebee)という種類のミツバチです。
今日も花の蜜を求めて異なる N 個の花を訪れました。
高橋君が i 番目に訪れた花の種類は A_i です。
i 番目の花は、i > j かつ i 番目の花の種類と j 番目の花の種類が同じになるような j が存在すれば受粉します。
高橋君が訪れた N 個の花の種類の情報が与えられるので、そのうちいくつの花が受粉したか求めてください。
なお、高橋君以外による受粉や自家受粉を考える必要はありません。
"
23,A,加算王,"
問題文
今回は 23 回目の AtCoder Beginner Contest です。今回のコンテストは 5 月に開かれています。
高橋君は 23 という整数を見て、十の位と一の位に分割して足し合わせることによって、2 + 3 = 5 と現在の月と等しい数となることに気が付きました。
このことに興味を持った高橋君は、手元にあった 2 桁の正整数 X の各位の和を計算することにしました。
あなたの課題は、正整数 X の各位の和を求めることです。
"
23,B,手芸王,"
問題文
高橋君は趣味でアクセサリーを作っている。
アクセサリーは a, b, c のいずれか 1 文字が書かれたブロックを横 1 列に並べることで作成できる。
高橋君は、以下の手順でアクセサリーの作成を行う：

手順 0 : 高橋君は b 1 文字からなるアクセサリーを作成する。

以降の手順では、既にあるアクセサリーの両端にブロックを 1 つずつ追加することでアクセサリーを改造する。

手順 3n + 1 (n ≧ 0) : 手順 3n で完成したアクセサリーの左端に文字 a が書かれたブロックを、右端に文字 c が書かれたブロックを付け足す。
手順 3n + 2 (n ≧ 0) : 手順 3n+1 で完成したアクセサリーの左端に文字 c が書かれたブロックを、右端に文字 a が書かれたブロックを付け足す。
手順 3n (n ≧ 1) : 手順 3n-1 で完成したアクセサリーの左端に文字 b が書かれたブロックを、右端に文字 b が書かれたブロックを付け足す。

高橋君はアクセサリーの作成を好きな手順の直後に終了することができる。終了した場合、アクセサリーには、アクセサリーを構成するブロックに書かれた文字を左から右に読んだものと同じ名前が付けられる。
例えば、手順 0, 1, 2, 3 それぞれの直後にアクセサリーの作成を終了した場合、アクセサリーの名前は順に、b, abc, cabca, bcabcab となる。
文字列 S が与えられるので、その文字列がアクセサリーの名前として考えられるかを判定し、考えられるなら何番目の手順の直後にアクセサリーの作成を終了したのかを求めよ。
"
23,C,収集王,"
問題文
今回は 23 回目の AtCoder Beginner Contest です。今回のコンテストは 5 月に開かれています。
高橋君は 23 という整数を見て、十の位と一の位に分割して足し合わせることによって、2 + 3 = 5 と現在の月と等しい数となることに気が付きました。
このことに興味を持った高橋君は、手元にあった 2 桁の正整数 X の各位の和を計算することにしました。
あなたの課題は、正整数 X の各位の和を求めることです。
"
23,D,射撃王,"
問題文
高橋君は趣味でアクセサリーを作っている。
アクセサリーは a, b, c のいずれか 1 文字が書かれたブロックを横 1 列に並べることで作成できる。
高橋君は、以下の手順でアクセサリーの作成を行う：

手順 0 : 高橋君は b 1 文字からなるアクセサリーを作成する。

以降の手順では、既にあるアクセサリーの両端にブロックを 1 つずつ追加することでアクセサリーを改造する。

手順 3n + 1 (n ≧ 0) : 手順 3n で完成したアクセサリーの左端に文字 a が書かれたブロックを、右端に文字 c が書かれたブロックを付け足す。
手順 3n + 2 (n ≧ 0) : 手順 3n+1 で完成したアクセサリーの左端に文字 c が書かれたブロックを、右端に文字 a が書かれたブロックを付け足す。
手順 3n (n ≧ 1) : 手順 3n-1 で完成したアクセサリーの左端に文字 b が書かれたブロックを、右端に文字 b が書かれたブロックを付け足す。

高橋君はアクセサリーの作成を好きな手順の直後に終了することができる。終了した場合、アクセサリーには、アクセサリーを構成するブロックに書かれた文字を左から右に読んだものと同じ名前が付けられる。
例えば、手順 0, 1, 2, 3 それぞれの直後にアクセサリーの作成を終了した場合、アクセサリーの名前は順に、b, abc, cabca, bcabcab となる。
文字列 S が与えられるので、その文字列がアクセサリーの名前として考えられるかを判定し、考えられるなら何番目の手順の直後にアクセサリーの作成を終了したのかを求めよ。
"
24,A,動物園,"
問題文
ABC動物園は、高橋王国で一番の人気を誇る動物園です。
ABC動物園の入場料の設定は以下のようになっています。

子供 1 人あたり A 円
大人 1 人あたり B 円
合計人数が K 人以上の団体は 1 人あたり C 円引き

今、子供 S 人、大人 T 人からなる団体が入場しようとしています。
この団体が合計で支払わなければならない入場料を求めてください。
"
24,B,自動ドア,"
問題文
ABCマーケットは高橋王国で最も人気なスーパーマーケットです。
入り口は自動ドアになっています。
この自動ドアは人が前を通りかかると自動で開き、そこから T 秒後まで開き続け、その後自動的に閉じます。
ドアが開いている状態で新たに人が前を通りかかると、通りかかった時刻のさらに T 秒後まで開き続ける時間が延長されます。
今日はのべ N 人の客が自動ドアの前を通りかかりました。
i 番目の人が通りかかった時刻はABCマーケットが開店してから A_i 秒経った時刻です。
今日、この自動ドアが開いていた合計秒数を求めてください。
"
24,C,民族大移動,"
問題文
ABC動物園は、高橋王国で一番の人気を誇る動物園です。
ABC動物園の入場料の設定は以下のようになっています。

子供 1 人あたり A 円
大人 1 人あたり B 円
合計人数が K 人以上の団体は 1 人あたり C 円引き

今、子供 S 人、大人 T 人からなる団体が入場しようとしています。
この団体が合計で支払わなければならない入場料を求めてください。
"
24,D,動的計画法,"
問題文
ABCマーケットは高橋王国で最も人気なスーパーマーケットです。
入り口は自動ドアになっています。
この自動ドアは人が前を通りかかると自動で開き、そこから T 秒後まで開き続け、その後自動的に閉じます。
ドアが開いている状態で新たに人が前を通りかかると、通りかかった時刻のさらに T 秒後まで開き続ける時間が延長されます。
今日はのべ N 人の客が自動ドアの前を通りかかりました。
i 番目の人が通りかかった時刻はABCマーケットが開店してから A_i 秒経った時刻です。
今日、この自動ドアが開いていた合計秒数を求めてください。
"
25,A,25個の文字列,"
問題文
高橋君は短めの呼び名を考えています。呼び名は半角小文字アルファベット 2 文字で構成されます。
高橋君には好きな 5 種類のアルファベットがあります。高橋君は、以下の条件を満たす長さ 2 の文字列すべてを考え、それらの集合を「呼び名候補の集合」と呼ぶことにします。

条件 : 文字列の 1 文字目も 2 文字目も高橋君が好きな 5 種類のアルファベットのいずれかである。

ここで、2 つの長さ 2 の異なる文字列 S,T に関して、S が T よりも辞書順で先に来るというのは、以下の条件のうちのいずれかが満たされたときです。

文字列 S の 1 文字目と文字列 T の 1 文字目が異なり、かつ文字列 S の 1 文字目が文字列 T の 1 文字目よりもアルファベット順 (ABC 順) で先である。
文字列 S の 1 文字目と文字列 T の 1 文字目が同じで、かつ文字列 S の 2 文字目が文字列 T の 2 文字目よりもアルファベット順 (ABC 順) で先である。

例えば、好きなアルファベットが a, b, c, d, e のとき、「呼び名候補の集合」に含まれる文字列は、辞書順に、aa, ab, ac, ad, ae, ba, bb, bc, bd, be, ca, cb, cc, cd, ce, da, db, dc, dd, de, ea, eb, ec, ed, ee となります。
「呼び名候補の集合」を構成する文字列は全部で 25 個あります。高橋君はそれらの文字列を辞書順に並べたときに先頭から N 番目となる文字列を最終的な呼び名にすることにしました。
あなたの課題は、高橋君が定めた最終的な呼び名を求めることです。
"
25,B,双子とスイカ割り,"
問題文
直大くんと直子さんは双子の兄妹です。今日は家の廊下でスイカ割りの練習をすることになりました。
廊下は東西方向に無限に長く、途中の 1 箇所に直大くんの部屋の入り口があります。最初、直大くんの部屋の前に直大くんと直子さんがいます。
スイカ割りの練習では、以下の N 回の移動を順に実行します。

i 番目の移動 : 最初に直子さんが方角とメートル単位の距離 d_iを指定します。指定する方角は東か西で、d_i は正整数です。その後、直大くんが指定された方向を向いて、距離 d_i を目標に移動します。

直大くんは 1 回の移動において A メートルよりも少ない距離を移動することと、B メートルよりも多い距離を移動することが苦手です。そのため、目標移動距離が d_i メートルだったときの最終移動距離は以下のようになります。

d_i ＜ A のとき、直大くんは向いている方向に A メートル進む。
A ≦d_i ≦ B のとき、直大くんは向いている方向に d_i メートル進む。
d_i ＞ B のとき、直大くんは向いている方向に B メートル進む。

あなたの課題は、直大くんが N 回の移動を終えたときにどこにいるのかを求めることです。
"
25,C,双子と○×ゲーム,"
問題文
高橋君は短めの呼び名を考えています。呼び名は半角小文字アルファベット 2 文字で構成されます。
高橋君には好きな 5 種類のアルファベットがあります。高橋君は、以下の条件を満たす長さ 2 の文字列すべてを考え、それらの集合を「呼び名候補の集合」と呼ぶことにします。

条件 : 文字列の 1 文字目も 2 文字目も高橋君が好きな 5 種類のアルファベットのいずれかである。

ここで、2 つの長さ 2 の異なる文字列 S,T に関して、S が T よりも辞書順で先に来るというのは、以下の条件のうちのいずれかが満たされたときです。

文字列 S の 1 文字目と文字列 T の 1 文字目が異なり、かつ文字列 S の 1 文字目が文字列 T の 1 文字目よりもアルファベット順 (ABC 順) で先である。
文字列 S の 1 文字目と文字列 T の 1 文字目が同じで、かつ文字列 S の 2 文字目が文字列 T の 2 文字目よりもアルファベット順 (ABC 順) で先である。

例えば、好きなアルファベットが a, b, c, d, e のとき、「呼び名候補の集合」に含まれる文字列は、辞書順に、aa, ab, ac, ad, ae, ba, bb, bc, bd, be, ca, cb, cc, cd, ce, da, db, dc, dd, de, ea, eb, ec, ed, ee となります。
「呼び名候補の集合」を構成する文字列は全部で 25 個あります。高橋君はそれらの文字列を辞書順に並べたときに先頭から N 番目となる文字列を最終的な呼び名にすることにしました。
あなたの課題は、高橋君が定めた最終的な呼び名を求めることです。
"
25,D,25個の整数,"
問題文
直大くんと直子さんは双子の兄妹です。今日は家の廊下でスイカ割りの練習をすることになりました。
廊下は東西方向に無限に長く、途中の 1 箇所に直大くんの部屋の入り口があります。最初、直大くんの部屋の前に直大くんと直子さんがいます。
スイカ割りの練習では、以下の N 回の移動を順に実行します。

i 番目の移動 : 最初に直子さんが方角とメートル単位の距離 d_iを指定します。指定する方角は東か西で、d_i は正整数です。その後、直大くんが指定された方向を向いて、距離 d_i を目標に移動します。

直大くんは 1 回の移動において A メートルよりも少ない距離を移動することと、B メートルよりも多い距離を移動することが苦手です。そのため、目標移動距離が d_i メートルだったときの最終移動距離は以下のようになります。

d_i ＜ A のとき、直大くんは向いている方向に A メートル進む。
A ≦d_i ≦ B のとき、直大くんは向いている方向に d_i メートル進む。
d_i ＞ B のとき、直大くんは向いている方向に B メートル進む。

あなたの課題は、直大くんが N 回の移動を終えたときにどこにいるのかを求めることです。
"
26,A,掛け算の最大値,"
問題文
正の偶数 A が与えられる。
x + y = A となる正の整数 x, y のうち、 x×y が最大となるものを選び、その値を出力しなさい。
"
26,B,N重丸,"
問題文
高橋君は、丸が大好きです。今日も、原点を中心とした大きさの違う円を N 個書きました。
その円の集合に対し、外側から赤白交互に色を塗ったとき、赤く塗られる部分の面積を出力しなさい。



"
26,C,高橋君の給料,"
問題文
正の偶数 A が与えられる。
x + y = A となる正の整数 x, y のうち、 x×y が最大となるものを選び、その値を出力しなさい。
"
26,D,高橋君ボール1号,"
問題文
高橋君は、丸が大好きです。今日も、原点を中心とした大きさの違う円を N 個書きました。
その円の集合に対し、外側から赤白交互に色を塗ったとき、赤く塗られる部分の面積を出力しなさい。



"
27,A,長方形,"
問題文
ある長方形の 3 つの辺の長さが与えられる。
残り 1 つの辺の長さを求めよ。
"
27,B,島と橋,"
問題文
N 個の島が横一列に並んでいる。
1≦i≦N-1 について、左から i 番目の島と i+1 番目の島は隣り合っている。
はじめ、左から i (1≦i≦N) 番目の島には a_i 人の住人が住んでいる。
高橋君はすべての島に同じ人数の住人が住むようにしたいと考えている。
高橋君は隣り合う 2 つの島の間に橋を架けることができる。
また、直接的または間接的に橋で結ばれた複数の島の間で、住人を自由に移動させることができる。
すべての島に同じ人数の住人が住むようにするために、架ける必要のある橋の本数の最小値を求めよ。
"
27,C,倍々ゲーム,"
問題文
ある長方形の 3 つの辺の長さが与えられる。
残り 1 つの辺の長さを求めよ。
"
27,D,ロボット,"
問題文
N 個の島が横一列に並んでいる。
1≦i≦N-1 について、左から i 番目の島と i+1 番目の島は隣り合っている。
はじめ、左から i (1≦i≦N) 番目の島には a_i 人の住人が住んでいる。
高橋君はすべての島に同じ人数の住人が住むようにしたいと考えている。
高橋君は隣り合う 2 つの島の間に橋を架けることができる。
また、直接的または間接的に橋で結ばれた複数の島の間で、住人を自由に移動させることができる。
すべての島に同じ人数の住人が住むようにするために、架ける必要のある橋の本数の最小値を求めよ。
"
28,A,テスト評価,"
問題文
テストの点数を入れるとその評価を出力してくれるプログラムを作成してください。
プログラムの仕様は以下の通りです。

テストの点数として 0 以上 100 以下の整数を受け取る。
テストの点数が 59 点以下ならば Bad と出力。
60 点以上 89 点以下ならば Good と出力。
90 点以上 99 点以下ならば Great と出力。
100 点ならば Perfect と出力。

"
28,B,文字数カウント,"
問題文
文字列 S が与えられます。
この文字列は A, B, C, D, E, F の 6 種類の文字から構成されている事が分かっています。
6 種類の文字それぞれについて、S のなかに何回出てくるかを数えてください。
"
28,C,数を3つ選ぶマン,"
問題文
テストの点数を入れるとその評価を出力してくれるプログラムを作成してください。
プログラムの仕様は以下の通りです。

テストの点数として 0 以上 100 以下の整数を受け取る。
テストの点数が 59 点以下ならば Bad と出力。
60 点以上 89 点以下ならば Good と出力。
90 点以上 99 点以下ならば Great と出力。
100 点ならば Perfect と出力。

"
28,D,乱数生成,"
問題文
文字列 S が与えられます。
この文字列は A, B, C, D, E, F の 6 種類の文字から構成されている事が分かっています。
6 種類の文字それぞれについて、S のなかに何回出てくるかを数えてください。
"
29,A,複数形,"
問題文
英小文字からなる文字列 W が入力されます。 W の末尾に英小文字の s を付け足したものを出力してください。
"
29,B,カキ,"
問題文
英小文字からなる 12 個の文字列 S_1, S_2, ..., S_{12} が入力されます。これらの文字列のうち、文字 r が含まれるものの個数を数えてください。
"
29,C,Brute-force Attack,"
問題文
英小文字からなる文字列 W が入力されます。 W の末尾に英小文字の s を付け足したものを出力してください。
"
29,D,1,"
問題文
英小文字からなる 12 個の文字列 S_1, S_2, ..., S_{12} が入力されます。これらの文字列のうち、文字 r が含まれるものの個数を数えてください。
"
30,A,勝率計算,"
問題文
野球のAtCoderリーグのシーズンが終了しました。チーム高橋は A 試合中 B 回勝ち、チーム青木は C 試合中 D 回勝ちました。AtCoderリーグでは勝率の高い順に高い順位が与えられます。チーム高橋とチーム青木のどちらが勝率で勝っているか答えるプログラムを作成してください。
"
